paper_id,0,1,2,3,4,5,decision
0ltDq6SjrfW,7.0,6.0,6.0,6.0,,,Accept
wS23xAeKwSN,5.0,7.0,4.0,6.0,4.0,,Accept
sde_7ZzGXOE,8.0,8.0,8.0,8.0,,,Accept
1qXIyIxLbEu,6.0,5.0,5.0,7.0,,,Accept
h10xdBrOxNI,6.0,7.0,4.0,5.0,,,Accept
UaXD4Al3mdb,7.0,8.0,7.0,,,,Accept
V91cZ9i_sV3,7.0,5.0,5.0,,,,Accept
QfI_usBXNCM,5.0,5.0,5.0,8.0,6.0,,Accept
-T5seeOMnM5,7.0,7.0,6.0,,,,Accept
lXUp6skJ7r,6.0,3.0,7.0,,,,Accept
_yEcbgIT68e,7.0,5.0,5.0,6.0,,,Accept
gkQkZy-pRik,8.0,6.0,6.0,5.0,,,Accept
5VCT-DptDTs,6.0,4.0,6.0,,,,Accept
RF5Lb6NaZp,7.0,6.0,7.0,,,,Accept
oWx_9VJgyV7,6.0,6.0,5.0,3.0,,,Accept
m7CmxlpHTiu,5.0,7.0,5.0,,,,Accept
gwsnBjNcVEe,4.0,6.0,4.0,3.0,,,Accept
G6cJsOOx2R3,5.0,8.0,6.0,6.0,,,Accept
VhgC3SMTiy,6.0,7.0,6.0,7.0,,,Accept
rWgfLdqVVl_,5.0,7.0,5.0,,,,Accept
GGtH47T31ZC,4.0,5.0,5.0,6.0,,,Accept
Aisi2oEq1sc,6.0,5.0,7.0,,,,Accept
juE5ErmZB61,7.0,5.0,8.0,7.0,,,Accept
80RnitDehg_,6.0,4.0,6.0,7.0,,,Accept
acKK8MQe2xc,5.0,5.0,6.0,5.0,,,Accept
VgOw1pUPh97,6.0,7.0,5.0,6.0,,,Accept
Iqm6AiHPs_z,6.0,5.0,6.0,6.0,,,Accept
lTKXh991Ayv,6.0,4.0,6.0,7.0,,,Accept
Pyd6Rh9r1OT,5.0,6.0,9.0,6.0,,,Accept
rA2tItoRUth,8.0,6.0,5.0,,,,Accept
7YTh6S8HIY,6.0,5.0,8.0,5.0,7.0,,Accept
NjImFaBEHl,5.0,5.0,5.0,8.0,,,Accept
S7Evzt9uit3,4.0,6.0,6.0,7.0,,,Accept
OjS3nkNATOw,5.0,6.0,6.0,,,,Accept
m67FNFdgLO9,5.0,6.0,6.0,5.0,,,Accept
H3JObxjd8S,7.0,5.0,7.0,6.0,,,Accept
uV_VYGB3FCi,6.0,6.0,8.0,,,,Accept
8rZYMpFUgK,5.0,7.0,7.0,8.0,,,Accept
xubxAVbOsw,8.0,7.0,8.0,,,,Accept
CJGUABT_COm,6.0,7.0,6.0,6.0,,,Accept
Ddd6FqHXmHA,6.0,9.0,6.0,,,,Accept
csr9uRmTC3f,8.0,7.0,7.0,,,,Accept
MbCAOMGsZXC,6.0,5.0,6.0,,,,Accept
u4ihlSG240n,7.0,5.0,6.0,,,,Accept
MK_130d4Y0,5.0,6.0,4.0,,,,Accept
9uRS5ysgb9,6.0,7.0,6.0,,,,Accept
qVtbqSwOxy6,6.0,7.0,6.0,,,,Accept
dozWFpOJcOD,6.0,6.0,5.0,5.0,,,Accept
1tIUqrUuJxx,6.0,7.0,5.0,7.0,,,Accept
V0GwAmDclY,8.0,5.0,4.0,,,,Accept
wOUH1VQ9Rcj,5.0,7.0,6.0,,,,Accept
AUz5Oig77OS,5.0,6.0,4.0,,,,Accept
5kThooa07pf,6.0,4.0,6.0,,,,Accept
kXXPLBEBVGH,5.0,7.0,4.0,,,,Reject
dJgYhYKvr1,5.0,5.0,6.0,,,,Reject
_1bgdFHhA70,2.0,3.0,3.0,,,,Reject
e2M4CNa-UOS,4.0,4.0,8.0,,,,Reject
QYhUhMOI4C,3.0,6.0,3.0,,,,Reject
GBEimWWM9ii,2.0,3.0,5.0,,,,Reject
LsWxgJZpRl,5.0,7.0,6.0,5.0,,,Reject
jwOg8J1yZ-a,4.0,4.0,7.0,7.0,,,Reject
30bPCDjdxPU,3.0,5.0,3.0,3.0,,,Reject
nVV6S2sb_UL,4.0,8.0,7.0,6.0,,,Reject
yjybfsIUdNu,6.0,7.0,4.0,,,,Reject
n7XbkHOwKn6,6.0,6.0,3.0,6.0,,,Reject
7yvu4qOKtn1,6.0,6.0,6.0,5.0,,,Reject
uCXNOeL0TG,6.0,3.0,7.0,,,,Reject
6UtOXn1LwNE,7.0,4.0,3.0,4.0,,,Reject
BlF6CWzWKT7,7.0,6.0,6.0,,,,Reject
1BJUwgi3ed,5.0,5.0,7.0,,,,Reject
xOqqlH_E5k0,6.0,4.0,6.0,4.0,,,Reject
9zWlrwlT9-j,5.0,6.0,5.0,5.0,,,Reject
IZXIfq0CuTa,6.0,4.0,4.0,4.0,,,Reject
FjqBs4XKe87,7.0,5.0,7.0,,,,Reject
KHoV9zn1jLE,3.0,3.0,7.0,,,,Reject
IKcdgKKA_cs,6.0,3.0,3.0,,,,Reject
TfMeY_L_l6t,6.0,4.0,4.0,4.0,,,Reject
HH3GHN_Q1Ba,4.0,5.0,6.0,,,,Reject
xT5rDp5VqKO,2.0,1.0,2.0,,,,Reject
-kS21GWVJU,4.0,7.0,7.0,,,,Reject
pZtdVOQuA3,3.0,3.0,4.0,,,,Reject
eE-S1U5GG94,2.0,4.0,4.0,5.0,,,Reject
EaRoPGzxRkO,6.0,6.0,5.0,7.0,,,Reject
2TdPjch_ogV,6.0,5.0,3.0,6.0,,,Reject
Fjw_7Hv-mwB,3.0,4.0,7.0,4.0,4.0,5.0,Reject
iAWNOXfLz0,5.0,4.0,3.0,,,,Reject
5zwnqUwphT,6.0,4.0,3.0,,,,Reject
x4JZ3xX5mtv,7.0,6.0,6.0,6.0,,,Reject
Ih2bG6h1r4S,5.0,3.0,3.0,,,,Reject
CT5KJGfX4s-,8.0,7.0,8.0,,,,Reject
RYTGIZxY5rJ,6.0,3.0,6.0,5.0,,,Reject
WIJ2SfPTj8c,7.0,5.0,5.0,5.0,,,Reject
cx5ViLfcVq,4.0,4.0,4.0,6.0,,,Reject
nzuuao_V-B_,3.0,6.0,2.0,3.0,,,Reject
sQ2LdeHNMej,6.0,5.0,5.0,,,,Reject
B4EsCSj1vQL,2.0,3.0,2.0,2.0,,,Reject
jtW73TIGnd,4.0,5.0,4.0,3.0,,,Reject
WljzqTo9xzw,6.0,6.0,5.0,5.0,,,Reject
I59qJ0sJ2nh,5.0,6.0,7.0,6.0,5.0,,Reject
toR64fsPir,4.0,7.0,5.0,,,,Reject
xjXN3wEvCGG,6.0,6.0,3.0,,,,Reject
fARM4P0gAJV,6.0,7.0,4.0,,,,Reject
8uiblU3fEjE,3.0,2.0,4.0,,,,Reject
xbJAITw9Z6t,5.0,5.0,6.0,,,,Reject
msFfpucKMf,6.0,3.0,3.0,,,,Reject
L2Niz4Olng,4.0,4.0,7.0,3.0,,,Reject
r4RRwBCPDv5,2.0,3.0,7.0,,,,Reject
zkk_7sV6gm8,5.0,6.0,5.0,,,,Reject
x0LCDsbJ5JF,4.0,5.0,3.0,5.0,5.0,,Reject
ztcfHweENtU,6.0,6.0,4.0,,,,Reject
GIZlheqznkT,3.0,6.0,3.0,7.0,5.0,,Reject
zSeoDvsDCe,3.0,7.0,6.0,6.0,,,Reject
401LFvBGIb,4.0,6.0,7.0,2.0,,,Reject
XcDVT8HarS,6.0,6.0,4.0,5.0,,,Reject
qJpEiCrM3XK,6.0,5.0,4.0,6.0,,,Reject
Fn17vlng9pD,5.0,6.0,6.0,,,,Reject
iivHwZoWzR4,7.0,5.0,6.0,,,,Reject
TwyEk7HzJb6,7.0,6.0,3.0,5.0,,,Reject
k_XHLBD4qPO,4.0,3.0,4.0,3.0,,,Reject
foMcvT6R3VT,5.0,4.0,4.0,5.0,,,Reject
D87gRf2-np,4.0,3.0,7.0,6.0,,,Reject
CEjuyeZj1jz,5.0,6.0,6.0,,,,Reject
rjbl59Qkf_,4.0,5.0,7.0,4.0,,,Reject
ePgJfxYxl7m,6.0,7.0,3.0,,,,Reject
dfOBSd3tF9p,5.0,6.0,6.0,7.0,,,Reject
RdJY39KRUCX,5.0,5.0,5.0,,,,Reject
VRvMQq3d1l0,5.0,6.0,6.0,,,,Reject
unb1wyXf-aC,6.0,3.0,3.0,3.0,7.0,4.0,Reject
Mf3CwoSuvwv,4.0,4.0,3.0,3.0,,,Reject
LPB2BFZvncQ,3.0,7.0,4.0,4.0,,,Reject
uKYvlNgahrz,4.0,7.0,3.0,6.0,,,Reject
4WgqjmYacAf,6.0,6.0,6.0,,,,Reject
Qr8n979lusV,5.0,3.0,5.0,6.0,,,Reject
1r1GDXPtuWz,2.0,4.0,3.0,,,,Reject
GGBe1uQ_g_8,4.0,5.0,5.0,4.0,,,Reject
mxzIrQIOGIK,7.0,6.0,5.0,3.0,,,Reject
jv1bis_HYBL,3.0,4.0,4.0,4.0,,,Reject
Sffus7SolE,5.0,5.0,6.0,5.0,,,Reject
xDaoT2zlJ0r,5.0,6.0,6.0,7.0,,,Reject
2nJdh_C-UWe,3.0,7.0,5.0,3.0,,,Reject
kuJQ_NwJO8_,4.0,6.0,3.0,,,,Reject
SOqGrmufeRg,2.0,4.0,3.0,,,,Reject
fn0FXlXkzL,5.0,6.0,4.0,,,,Reject
VarZY6BY12h,6.0,6.0,5.0,6.0,,,Reject
qbSB_cnFSYn,3.0,7.0,7.0,,,,Reject
GGi4igGZEB-,4.0,6.0,7.0,,,,Reject
q-tTkgjuiv5,5.0,3.0,4.0,8.0,,,Reject
plu6AK3qs5T,6.0,3.0,6.0,4.0,,,Reject
pOEN7dDC0d,5.0,8.0,6.0,,,,Reject
Eccx2-_vZS4,3.0,3.0,4.0,,,,Reject
QeRAyn4igEA,4.0,5.0,4.0,,,,Reject
70bBDacSpNn,4.0,3.0,3.0,3.0,,,Reject
8ow4YReXH9j,7.0,6.0,7.0,8.0,,,Reject
Rym8_qTIB7o,4.0,7.0,7.0,4.0,,,Reject
vaxPmiHE3S,6.0,6.0,5.0,,,,Reject
c7sI8S-YIS_,3.0,7.0,8.0,,,,Reject
duBoAyn9aI,8.0,3.0,3.0,,,,Reject
AIqC7F7xV-d,4.0,3.0,5.0,,,,Reject
pAq8iDy00Oa,5.0,4.0,7.0,7.0,,,Reject
Ms6QZafNv01,6.0,6.0,5.0,4.0,,,Reject
Yo0s4qp_UMR,4.0,6.0,4.0,,,,Reject
0oQv1Ftt_gK,6.0,3.0,6.0,,,,Reject
WyiM4lDJOcK,3.0,3.0,7.0,3.0,,,Reject
vdxOesWgbyN,6.0,6.0,6.0,4.0,,,Reject
-QHUWgkh1OY,3.0,4.0,7.0,,,,Reject
VwRFJi9crEH,6.0,4.0,5.0,5.0,,,Reject
UPZCt9perOn,5.0,5.0,6.0,,,,Reject
IfFZr1gl0b,6.0,4.0,6.0,4.0,,,Reject
hciwLGxCt6S,6.0,5.0,5.0,,,,Reject
JSBgIaxAXk9,4.0,5.0,5.0,,,,Reject
2EBn01PJh17,3.0,4.0,6.0,,,,Reject
wcBXsXIf-n9,5.0,5.0,6.0,4.0,,,Reject
0IywQ8uxJx,4.0,4.0,6.0,6.0,,,Reject
lxdWr1jN8-h,4.0,7.0,6.0,,,,Reject
DSoFfnmUSjS,5.0,3.0,7.0,5.0,,,Reject
2EufPS5ABlJ,4.0,5.0,5.0,7.0,,,Reject
LC1jyMUalIA,7.0,6.0,5.0,,,,Reject
AdK9_GTEvG,6.0,5.0,5.0,6.0,,,Reject
WyQAmQ8WIU,3.0,4.0,4.0,7.0,,,Reject
KWN3I1koJsU,9.0,3.0,4.0,4.0,,,Reject
dcmp81De77k,3.0,4.0,5.0,3.0,,,Reject
yewD_qbYifc,3.0,3.0,3.0,,,,Reject
vfR3gtIFd8Y,3.0,4.0,5.0,4.0,,,Reject
Bq2-WN5csW,3.0,3.0,4.0,8.0,,,Reject
fXq93VpCIy,5.0,4.0,5.0,4.0,,,Reject
DGwX7wSoC-,7.0,3.0,5.0,4.0,,,Reject
x2WTG5bV977,4.0,4.0,4.0,3.0,,,Reject
LT6-Mxgb3QB,7.0,6.0,6.0,,,,Reject
9U4gLR_lRP,2.0,6.0,5.0,5.0,,,Reject
2EQzEE5seF,4.0,5.0,3.0,4.0,,,Reject
jAL8Rt7HqB,3.0,6.0,6.0,6.0,,,Reject
2nYz4WZAne4,3.0,5.0,2.0,3.0,,,Reject
8FuITQn6rG3,6.0,5.0,4.0,6.0,,,Reject
QNBzcgY0f4e,2.0,1.0,2.0,,,,Reject
Qoow6uXwjnA,7.0,3.0,3.0,8.0,,,Reject
pk1C2qQ3nEQ,6.0,3.0,3.0,4.0,,,Reject
b9APFSTylGT,7.0,6.0,7.0,,,,Reject
MG3YN3z1J4M,4.0,3.0,4.0,,,,Reject
6tRhLrki6b8,4.0,5.0,3.0,,,,Reject
QUyasQGv1Nl,6.0,6.0,5.0,,,,Reject
vExdPu73R2z,7.0,4.0,6.0,,,,Reject
BYLysbfdJOd,7.0,7.0,3.0,,,,Reject
_efamP7PSjg,6.0,5.0,5.0,4.0,,,Reject
vKBdabh_WV,3.0,8.0,6.0,7.0,,,Reject
A6O79ipjlJC,2.0,3.0,3.0,3.0,,,Reject
jowVZoitZYu,5.0,6.0,6.0,4.0,,,Reject
